name,displayName,shortDisplayName,description,abbreviation,value,displayValue,perGameValue,perGameDisplayValue,rank,rankDisplayValue,categories,team_id,join_col,document_id,ref,season_ref,team_ref,splits_id,splits_name,splits_abbreviation,splits_type,season_type_ref
fieldGoals,Field Goals,FG,Field Goal makes and attempts.,FG,0.433047,1161/2681,0.432836,0.433,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
fieldGoalsAttempted,Field Goals Attempted,FGA,The number of times a 2pt field goal was attempted.,FGA,2681,2681,67,67,9,9th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
fieldGoalsMade,Field Goals Made,FGM,The number of times a 2pt field goal was made.,FGM,1161,1161,29,29,8,8th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
fieldGoalPct,Field Goal Percentage,FG%,The ratio of field goals made to field goals attempted: FGM / FGA,FG%,43.305,43.3,0.43299999833107,0.433,9,9th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
freeThrows,Free Throws,FT,Free Throw makes and attempts.,FT,0.767055,461/601,0.733333,0.733,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
freeThrowPct,Free Throw Percentage,FT%,The ratio of free throws made to free throws attempted: FTM / FTA,FT%,76.705,76.7,0.767000019550324,0.767,9,9th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
freeThrowsAttempted,Free Throws Attempted,FTA,The number of times a free throw was attempted.,FTA,601,601,15,15,12,12th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
freeThrowsMade,Free Throws Made,FTM,The number of times a free throw was made.,FTM,461,461,11,11,12,12th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
offensiveRebounds,Offensive Rebounds,OREB,The number of times when the offense obtains the possession of the ball after a missed shot.,OR,283,283,7,7,10,10th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
points,Points,PTS,The number of points scored.,PTS,3172,3172,79,79,9,9th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
turnovers,Turnovers,TO,The number of times a player loses possession to the other team.,TO,604,604,15,15,1,1st,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
threePointPct,3-Point Field Goal Percentage,3P%,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,3P%,36.56,36.6,0.36599999666214,0.366,2,2nd,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
threePointFieldGoalsAttempted,3-Point Field Goals Attempted,3PA,The number of times a 3pt field goal was attempted.,3PA,1064,1064,26,26,2,2nd,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
threePointFieldGoalsMade,3-Point Field Goals Made,3PM,The number of times a 3pt field goal was made.,3PM,389,389,9,9,2,2nd,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
teamTurnovers,Team Turnovers,TTO,The number of turnovers for the team.,TTO,455,455,,,7,7th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
totalTurnovers,Total Turnovers,ToTO,The number of turnovers plus team turnovers for the team.,ToTO,1059,1059,15,15,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
pointsInPaint,Points in the Paint,PIP,"The amount of points scored in the area known as ""the Paint""(the rectangle between the foul line and the baseline).",PIP,14480,14480,30,30,10,10th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
brickIndex,Brick Index,BI,How many points a player costs his team with his shooting compared with the league average on a per-40-minute basis. ((52.8 - TS%) x (FGA + (FTA x 0.44))) / (Min/40) .,BI,0,0.00,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgFieldGoalsMade,Average Field Goals Made,AFGM,The average field goals made per game.,FGM,29.025,29.0,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgFieldGoalsAttempted,Average Field Goals Attempted,AFGA,The average field goals attempted per game.,FGA,67.025,67.0,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgThreePointFieldGoalsMade,Average 3-Point Field Goals Made,A3PM,The average three point field goals made per game.,3PM,9.725,9.7,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgThreePointFieldGoalsAttempted,Average 3-Point Field Goals Attempted,A3PA,The average three point field goals attempted per game.,3PA,26.6,26.6,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgFreeThrowsMade,Average Free Throws Made,AFTM,The average free throw shots made per game.,FTM,11.525,11.5,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgFreeThrowsAttempted,Average Free Throws Attempted,AFTA,The average free throw shots attempted per game.,FTA,15.025,15.0,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgPoints,Points Per Game,PPG,The average number of points scored per game.,PTS,79.3,79.3,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgPointsAllowed,Points Allowed Per Game,PAPG,The average number of points allowed per game.,PAPG,82.275,82.3,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgOffensiveRebounds,Offensive Rebounds Per Game,ORPG,The average offensive rebounds per game.,OR,7.075,7.1,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgAssists,Assists Per Game,APG,The average assists per game.,AST,21.575,21.6,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgTurnovers,Turnovers Per Game,TOPG,The average turnovers committed per game.,TO,15.1,15.1,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
offensiveReboundPct,Offensive Rebound Percentage,OR%,The percentage of the number of times they obtain the possession of the ball after a missed shot.,OR%,0.18618421,0.2,0.184210523962975,0.184,10,10th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
estimatedPossessions,Estimated Possessions,EP,An estimation of the number of possessions for a team or player.,EP,3697.4,3697.4,81,81,11,11th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgEstimatedPossessions,Estimated Possessions Per Game,AEP,The average number of estimated possessions per game for a team or player.,EP,92.435,92.4,,,11,Tied-11th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
pointsPerEstimatedPossessions,Points Per Estimated Possession,PPEP,The number of points per estimated possession for a team or player,PPEP,0.85790014,0.9,0.975308656692505,0.975,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgTeamTurnovers,Team Turnovers Per Game,ATTO,The average number of turnovers for a team per game.,TTO,11.375,11.4,,,7,Tied-7th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgTotalTurnovers,Total Turnovers Per Game,AToTO,The average number of total turnovers for a team per game.,ToTO,26.4750003814697,26.5,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
threePointFieldGoalPct,3-Point Field Goal Percentage,3P%,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,3P%,36.5601509809494,36.6,0.346153855323792,0.346,1,1st,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
twoPointFieldGoalsMade,2-Point Field Goals Made,2PM,The number of 2-point field goals made for a team or player.,2PM,772,772.0,20,20,6,6th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
twoPointFieldGoalsAttempted,2-Point Field Goals Attempted,2PA,The number of 2-point field goals attempted for a team or player.,2PA,1617,1617.0,41,41,7,7th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgTwoPointFieldGoalsMade,2-Point Field Goals Made per Game,2PM,The number of 2-point field goals made per game for a team or player.,2PM,19.3,19.3,,,6,Tied-6th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avgTwoPointFieldGoalsAttempted,2-Point Field Goals Attempted per Game,2PA,The number of 2-point field goals attempted per game for a team or player.,2PA,40.425,40.4,,,7,Tied-7th,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
twoPointFieldGoalPct,2-Point Field Goal Percentage,2P%,The percentage of 2-points fields goals made by a team or player.,2P%,47.7427333593369,47.7,0.487804889678955,0.488,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
shootingEfficiency,Shooting Efficiency,SH-EFF,The efficiency with which a team or player shoots the basketball.,SH-EFF,0.5055949,0.51,0.507462680339813,0.507,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
scoringEfficiency,Scoring Efficiency,SC-EFF,The efficiency with which a team or player scores the basketball.,SC-EFF,1.1831406,1.183,1.17910444736481,1.179,1,1st,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48FieldGoalsMade,Fieldgoals Made Per 48,FGM/48,The average number of fieldgoals made per 48 minutes.,FGM/48,0,0.0,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
avg48FieldGoalsAttempted,Fieldgoals Attempted Per 48,FGA/48,The average number of fieldgoals attempted per 48 minutes.,FGA/48,0,0.0,,,,,Offensive,16,1,1,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2/teams/16/statistics/0?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024?lang=en&region=us,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/teams/16?lang=en&region=us,0,All Splits,Total,total,http://sports.core.api.espn.com/v2/sports/basketball/leagues/wnba/seasons/2024/types/2?lang=en&region=us
